N,p,n,k,lam,ratio_rob,alpha_attr,alpha_rob,alpha_match,scc_outcome,robustness_outcome,match_outcome
10,0.04163246544068634,3,0,3,0.34072061765261236,0.0015,0.3402,0.6583,1.0,0.9631640625,0.515739474826389
10,0.019015466428478976,3,2,2,0.7213138068168251,0.003,0.7191,0.2779,1.1,0.8820019531250001,0.40030680338541663
10,0.03559777704977037,3,2,1,0.8997259528024238,0.0031,0.8969,0.1,1.175,0.8145312499999999,0.4369755859375
10,0.036048482949940674,3,2,3,0.6803129357502562,0.0032,0.6781,0.3187,1.0,0.631455078125,0.5493484933035714
10,0.042572938708633906,3,1,1,0.10725265853057024,0.0041,0.1068,0.8891,1.0,0.8149658203125,0.5473567708333332
10,0.011006331003236869,3,1,6,0.32398465846448576,0.0042,0.3226,0.6732,1.0,0.9735546875000001,0.46305338541666663
10,0.015690270355879984,3,2,7,0.6378454892530948,0.0045,0.635,0.3605,1.0,0.7261474609375,0.5722141113281249
10,0.03136690918396774,3,1,1,0.4705091782521303,0.0019,0.4696,0.5285,1.275,0.818818359375,0.5100439453125001
10,0.04399974435232964,3,0,6,0.31354746404257217,0.0014,0.3131,0.6855,1.45,0.9742285156250002,0.6908648003472222
10,0.04545845352734702,3,0,3,0.8139406055676959,0.0047,0.8101,0.1852,1.125,1.0,0.4625
10,0.015167166740810596,3,2,8,0.43289572462933734,0.0041,0.4311,0.5648,1.475,0.834716796875,0.5206274414062501
10,0.011158997772371058,3,2,3,0.01490114891617206,0.0033,0.0149,0.9818,1.575,1.0,0.595
10,0.012846490638249677,3,2,4,0.9992098264104193,0.0027,0.9965,0.0008,1.0,0.822373046875,0.135830078125
10,0.025927207069714887,3,0,8,0.5098940919164386,0.0011,0.5093,0.4896,1.025,0.9888574218749999,0.5580368768601189
10,0.025400261757440534,3,2,0,0.5594551086501004,0.0,0.5594,0.4406,1.275,1.0,0.4
10,0.03292155097096553,3,1,8,0.7876472637986001,0.0036,0.7848,0.2116,1.025,0.9984765624999999,0.5974267578125
10,0.029640654417392658,3,1,5,0.11125602068809809,0.0002,0.1112,0.8886,1.9,0.657705078125,0.6040275065104167
10,0.035127996937011824,3,1,4,0.9567464751842079,0.001,0.9558,0.0432,1.0,0.9875292968749999,0.30653198242187496
10,0.024695513113750345,3,1,3,0.3665252532602709,0.001,0.3662,0.6328,1.825,0.985,0.45578124999999997
10,0.020455789225051802,3,0,6,0.8252773862060381,0.0048,0.8213,0.1739,1.05,0.624853515625,0.47223850795200895
10,0.02328639653667238,3,1,2,0.30991511303390934,0.0036,0.3088,0.6876,1.675,0.9947070312499999,0.6472265624999999
10,0.03503795961093253,3,1,7,0.5622001664434286,0.0035,0.5603,0.43620000000000003,1.125,0.995498046875,0.6702681477864584
10,0.030664900215868866,3,1,2,0.7234602171955131,0.0024,0.7217,0.2759,1.0,0.998095703125,0.59859521484375
10,0.018436339730557604,3,2,3,0.8810045128098303,0.0036,0.8779,0.11850000000000001,1.0,0.9925244140625,0.6965576171875001
10,0.010422990440235893,3,1,6,0.04269531237584301,0.0024,0.0426,0.955,1.0,0.6975781249999999,0.4743412562779019
10,0.03070703463123014,3,1,9,0.44794399693122794,0.0025,0.4468,0.5507,1.9,0.9822656249999999,0.29552734375000006
10,0.010854051486578578,3,1,8,0.541546693472611,0.0029,0.54,0.4571,1.0,0.9365625,0.58468505859375
10,0.023776965259917904,3,0,7,0.8089081951698626,0.0002,0.8087,0.1911,1.0,0.9152099609375,0.3325374058314733
10,0.017388839739187596,3,1,10,0.19512738122177273,0.0012,0.1949,0.8039,2.0,1.0,0.693
10,0.048724517367161185,3,0,7,0.026396561599902932,0.0044,0.0263,0.9693,1.675,0.6061914062500001,0.56470068359375
10,0.03304777321412724,3,1,2,0.32046257239052595,0.0037,0.3193,0.677,2.5,1.0,0.6706249999999999
10,0.04989863704581268,3,2,9,0.5495371805282852,0.0041,0.5473,0.4486,1.025,0.9916943359375001,0.49924886067708335
10,0.03772247725691271,3,1,1,0.5549437882743692,0.0016,0.5541,0.4443,2.025,1.0,0.500625
10,0.04008360296314372,3,0,2,0.9781064053985722,0.0002,0.9779,0.0219,1.725,0.807568359375,0.4757805379231771
10,0.04356004445198158,3,2,7,0.8797062582069689,0.003,0.8771,0.1199,1.0,0.7328369140625,0.6530102539062499
10,0.011459717156558287,3,1,3,0.15291693371502832,0.0043,0.1523,0.8434,1.025,0.5495019531249999,0.3889388950892857
10,0.0287502268159687,3,0,8,0.6266998212821497,0.0001,0.6266,0.3733,1.15,0.9737548828125,0.4990586344401041
10,0.013967314068860651,3,1,7,0.9920371616026106,0.0013,0.9907,0.008,1.2,0.9927734375,0.595576171875
10,0.047502222422176596,3,1,6,0.29161938884036476,0.0002,0.2916,0.7082,1.25,1.0,0.5549999999999999
10,0.030102069853370043,3,0,4,0.3799507666502685,0.0042,0.3784,0.6174,2.85,0.86212890625,0.5200660342261905
10,0.038781547300309846,3,2,1,0.16648168771509383,0.0031,0.166,0.8309,1.0,0.9939843749999999,0.889052734375
10,0.021659896865328862,3,1,3,0.3582539589949917,0.0013,0.3578,0.6409,1.05,0.9473828125000001,0.5007137044270833
10,0.020249958881400482,3,0,6,0.545436401186023,0.0,0.5454,0.4546,2.225,0.9938671875,0.4613103298611111
10,0.010733847375827575,3,1,4,0.9101033092588303,0.004,0.9064,0.08959999999999999,1.0,1.0,0.5863839285714285
10,0.012416932353545239,3,0,6,0.05419012163908954,0.0024,0.0541,0.9435,1.0,0.5730566406250001,0.5159189150457408
10,0.016161312285535617,3,1,0,0.7022106729276472,0.0026,0.7004,0.297,1.025,0.9951757812500001,0.5994140625
10,0.03457778803816512,3,1,10,0.8765405043619571,0.0015,0.8752,0.12330000000000012,1.025,0.88357421875,0.6278683268229166
10,0.01731803792190275,3,0,9,0.6538424285081664,0.0043,0.651,0.3447,1.2,0.934990234375,0.48839499733664765
10,0.03200393155445454,3,1,5,0.427693503409962,0.0017,0.427,0.5713,1.075,0.9927392578124999,0.401820068359375
10,0.0337462825126434,3,0,7,0.33742880521650714,0.0033,0.3363,0.6604,1.0,0.9922998046875,0.43999441964285707
10,0.02906692433910226,3,0,6,0.6136850303188439,0.0027,0.612,0.3853,1.0,0.915771484375,0.6111102294921876
10,0.013350298854599145,3,0,10,0.5867677572913934,0.0044,0.5842,0.4114,1.1,0.8755859375,0.49973066850142056
10,0.02489792499057331,3,0,8,0.1404321873449296,0.0029,0.14,0.8571,1.0,0.47172363281249996,0.6469292776925224
10,0.04139930279695609,3,0,5,0.7693906068497901,0.0009,0.7687,0.2304,1.55,0.9885791015625,0.49824381510416665
10,0.04775538012440366,3,0,1,0.5921048931239192,0.0034,0.5901,0.4065000000000001,1.0,1.0,0.5759999999999998
10,0.01032174772178044,3,0,5,0.10553481096803755,0.0036,0.1052,0.8912,1.0,0.5543017578125001,0.5595557221912202
10,0.04467748337116875,3,1,5,0.8022521937551643,0.0006,0.8017,0.1977,1.525,0.97568359375,0.50353515625
10,0.02995733853020663,3,1,8,0.8298377591778707,0.0009,0.8291,0.17,2.3,0.9776562500000001,0.5982478841145833
10,0.028045857632495674,3,0,1,0.8959044650265112,0.0042,0.8922,0.10360000000000001,2.875,0.7023388671874999,0.5053768216646632
10,0.02561850226015923,3,0,1,0.40808203175055435,0.0041,0.4064,0.5895,1.0,0.8677978515625,0.4643401227678572
10,0.040515770784193474,3,2,2,0.4982239886785081,0.0026,0.4969,0.5005,1.0,1.0,0.3075
10,0.016842560278350665,3,2,9,0.12334498711524226,0.0023,0.1231,0.8746,2.85,1.0,0.6922222222222223
10,0.04767681995848399,3,2,9,0.4826882181531091,0.0048,0.4804,0.5148,2.35,1.0,0.4559375
10,0.04613130795421254,3,1,8,0.16944920003175268,0.0047,0.1686,0.8267,1.0,0.6195947265624999,0.60907470703125
10,0.048293107089882534,3,2,0,0.04857312545756922,0.002,0.0485,0.9495,2.775,0.9634765625,0.42601562499999995
10,0.04276181299663747,3,1,6,0.17446867320845885,0.0046,0.1737,0.8217,1.225,0.9942675781249999,0.5
10,0.04121154878158798,3,1,9,0.23736224778097859,0.0019,0.2369,0.7612,2.125,0.799638671875,0.6401733398437499
10,0.04940390208433727,3,1,5,0.09893239358830072,0.0008,0.0988,0.9004,1.45,0.811181640625,0.4465533447265625
10,0.014811588729975761,3,1,2,0.3546052295400168,0.0021,0.3539,0.644,1.25,1.0,0.5487499999999998
10,0.03335850151601632,3,0,3,0.07567911703593379,0.0034,0.0754,0.9212,1.025,0.9883984375000001,0.513078125
10,0.01363661814222797,3,0,4,0.22537431679734415,0.0025,0.2248,0.7727,1.0,0.9961962890624999,0.39778076171875
