N,p,n,k,lam,ratio_rob,alpha_attr,alpha_rob,alpha_match,scc_outcome,robustness_outcome,match_outcome
10,0.01591355240954232,3,2,2.302039275615209,0.39540284107100043,0.0009,0.395,0.6041,1.0,0.6373681640625,0.5820694986979167
10,0.0167905712162366,3,2,4.9239865491106825,0.6918629299002265,0.0025,0.6902,0.3073,1.0,0.75783203125,0.512684326171875
10,0.0299932062787819,3,0,1.4484891294429172,0.8177187444730969,0.0006,0.8173,0.1821,1.15,0.749892578125,0.547353515625
10,0.023068214211349188,3,1,2.092423414484659,0.7456791468165355,0.0005,0.7453,0.2542000000000001,1.0,1.0,0.495
10,0.04758150658684643,3,1,1.329272310201951,0.05855562221337653,0.0018,0.0584,0.9398,1.0,1.0,0.574125
10,0.008692423979139887,3,0,4.934301006902115,0.7641027250316175,0.0034,0.7615,0.23510000000000011,1.2,0.9744091796875001,0.5009611002604167
10,0.032829968924498375,3,1,1.635490778261497,0.703558401689804,0.0042,0.7006,0.2952,1.225,0.9904199218749999,0.521520263671875
10,0.03684509716656286,3,2,2.1933982425129197,0.41180965221023724,0.002,0.411,0.587,1.0,1.0,0.595
10,0.015312304634152396,3,2,3.136395888259635,0.13377824494340512,0.003,0.1334,0.8636,1.0,0.9939794921875,0.597900390625
10,0.04491350615781605,3,1,2.145530399653339,0.24717229061697443,0.0031,0.2464,0.7505,1.275,0.6953955078125,0.5197911376953125
10,0.03673329770032357,3,1,4.960568831895805,0.061772388060952844,0.0011,0.0617,0.9372,1.325,0.9877343749999999,0.5955468749999999
10,0.004110524517397935,3,2,4.619589263296101,0.8468388216575509,0.0015,0.8456,0.1529,1.0,0.9931835937500001,0.4197650669642858
10,0.014281299974849738,3,0,0.8452382417884885,0.5666080067450756,0.0007,0.5662,0.4331,1.55,0.9894580078124999,0.5002823893229167
10,0.03847836316973974,3,1,3.2521651339228095,0.21838824819599728,0.0003,0.2183,0.7814,1.0,0.9940625000000001,0.49749999999999994
10,0.018148825913325877,3,0,3.6984000911009436,0.18066342534936308,0.0035,0.18,0.8165,1.0,0.9249169921874998,0.534244161626344
10,0.04745934828562623,3,1,1.8233029186627456,0.406490610920854,0.0004,0.4063,0.5933,2.0,0.8791357421875,0.5823542131696428
10,0.0131949079472452,3,0,1.9355754153988045,0.7326634532333668,0.0022,0.731,0.2668,1.0,0.9986767578125001,0.44458079152293023
10,0.048652531450685675,3,1,3.1750903305922136,0.8605600598561031,0.0007,0.86,0.1393,1.05,0.984765625,0.789287109375
10,0.0019217931928244038,3,2,4.110209129259044,0.7110368673623794,0.0018,0.7097,0.2885,1.025,0.9971582031249999,0.5974999999999999
10,0.04155237127765413,3,2,2.260023231188048,0.07727355518617247,0.0005,0.0772,0.9223,2.225,0.7783398437499999,0.40671679687500006
10,0.01760907958573982,3,2,2.600192234843757,0.8703110475628959,0.0047,0.8662,0.1291,1.125,0.9867382812500001,0.525081739549513
10,0.04016444084189425,3,2,1.0650446217968637,0.6767991741565623,0.003,0.6748,0.3222,1.1,0.77369140625,0.37835693359375
10,0.042160974403744056,3,2,3.8527873160808435,0.3700611407447133,0.0025,0.3691,0.6284,1.925,0.9940625000000001,0.36918212890625
10,0.03954058180085793,3,0,1.5576792791048908,0.34072061765261236,0.0015,0.3402,0.6583,2.375,0.9833105468750001,0.5281077516233766
10,0.011269333035598718,3,2,0.9575527533814544,0.7213138068168251,0.003,0.7191,0.2779,1.075,0.9929003906249999,0.6242154947916667
10,0.03199722131221296,3,2,0.6576694845030239,0.8997259528024238,0.0031,0.8969,0.1,1.55,0.98515625,0.485
10,0.032560603687425846,3,2,1.6618869395681344,0.6803129357502562,0.0032,0.6781,0.3187,1.0,0.9898388671875,0.40388427734375
10,0.04071617338579238,3,1,0.43389178875002493,0.10725265853057024,0.0041,0.1068,0.8891,1.0,1.0,0.5875
10,0.0012579137540460845,3,1,3.001317955431154,0.32398465846448576,0.0042,0.3226,0.6732,1.0,1.0,0.6462499999999999
10,0.007112837944849983,3,2,3.664111003765132,0.6378454892530948,0.0045,0.635,0.3605,1.025,1.0,0.595
10,0.026708636479959677,3,1,0.5788522637996302,0.4705091782521303,0.0019,0.4696,0.5285,1.0,0.9888232421875,0.6695605468749999
10,0.042499680440412045,3,0,2.9610878240255283,0.31354746404257217,0.0014,0.3131,0.6855,1.0,0.9889892578125,0.4473177083333333
10,0.04432306690918378,3,0,1.4129630417991712,0.8139406055676959,0.0047,0.8101,0.1852,1.025,0.9722265625000001,0.43785144624255967
10,0.006458958426013246,3,2,3.8137097754911427,0.43289572462933734,0.0041,0.4311,0.5648,1.0,0.9943017578125,0.6957265625
10,0.0014487472154638228,3,2,1.5384122180826567,0.01490114891617206,0.0033,0.0149,0.9818,1.975,0.99390625,0.401142578125
10,0.003558113297812097,3,2,2.2117743595130666,0.9992098264104193,0.0027,0.9965,0.0008,1.025,1.0,0.5925
10,0.01990900883714361,3,0,3.772374252184709,0.5098940919164386,0.0011,0.5093,0.4896,2.425,0.99390625,0.5498779296875
10,0.019250327196800667,3,2,0.010876392889170963,0.5594551086501004,0.0,0.5594,0.4406,1.95,0.996650390625,0.40079833984375
10,0.028651938713706915,3,1,3.989288360961878,0.7876472637986001,0.0036,0.7848,0.2116,1.0,1.0,0.595
10,0.024550818021740826,3,1,2.7194216784532173,0.11125602068809809,0.0002,0.1112,0.8886,1.025,0.88298828125,0.54896484375
10,0.03140999617126478,3,1,2.02754623718214,0.9567464751842079,0.001,0.9558,0.0432,1.05,0.99041015625,0.64610595703125
10,0.01836939139218793,3,1,1.4300588254571676,0.3665252532602709,0.001,0.3662,0.6328,1.025,0.996513671875,0.35294677734375
10,0.013069736531314753,3,0,2.7723576208785983,0.8252773862060381,0.0048,0.8213,0.1739,1.0,0.9405078124999999,0.4882315266927084
10,0.016607995670840477,3,1,0.9669505488236858,0.30991511303390934,0.0036,0.3088,0.6876,2.5,0.9688671875000001,0.6439843750000002
10,0.031297449513665664,3,0,3.503426119381296,0.5622001664434286,0.0035,0.5603,0.43620000000000003,2.225,0.5942333984375001,0.4790039469401042
10,0.02583112526983608,3,1,0.9946493267572583,0.7234602171955131,0.0024,0.7217,0.2759,2.0,0.752802734375,0.50255615234375
10,0.010545424663197004,3,2,1.7251309087543907,0.8810045128098303,0.0036,0.8779,0.11850000000000001,1.0,0.9905371093750001,0.5000231933593751
10,0.0005287380502948663,3,2,2.839041623247504,0.04269531237584301,0.0024,0.0426,0.955,1.0,1.0,0.5974999999999999
10,0.025883793289037678,3,0,4.653601984311677,0.44794399693122794,0.0025,0.4468,0.5507,1.7,0.7633984375,0.38744920518663195
10,0.001067564358223221,3,2,4.223463295136667,0.541546693472611,0.0029,0.54,0.4571,1.0,0.9498339843749999,0.4481646050347222
10,0.01722120657489738,3,0,3.629901501960242,0.8089081951698626,0.0002,0.8087,0.1911,1.0,0.8207226562500001,0.33400905328395564
10,0.009236049673984495,3,1,4.883393249716014,0.19512738122177273,0.0012,0.1949,0.8039,1.975,0.740859375,0.6148218947190504
10,0.04840564670895148,3,0,3.745998672565607,0.026396561599902932,0.0044,0.0263,0.9693,1.725,0.5226562499999999,0.5036877441406251
10,0.028809716517659054,3,1,1.1037671312443147,0.32046257239052595,0.0037,0.3193,0.677,1.0,0.91517578125,0.305328369140625
10,0.049873296307265856,3,2,4.6736403141015845,0.5495371805282852,0.0041,0.5473,0.4486,1.275,0.9609375,0.5270768229166668
10,0.03465309657114089,3,1,0.644827661059524,0.5549437882743692,0.0016,0.5541,0.4443,1.35,0.9808398437499999,0.465210693359375
10,0.037604503703929655,3,0,1.0444303995716848,0.9781064053985722,0.0002,0.9779,0.0219,1.375,0.6314794921874999,0.5636897786458334
10,0.041950055564976975,3,2,3.677205667320242,0.8797062582069689,0.003,0.8771,0.1199,1.05,0.7146240234375001,0.6262934027777778
10,0.001824646445697859,3,1,1.6152780119147527,0.15291693371502832,0.0043,0.1523,0.8434,1.0,1.0,0.517
10,0.023437783519960877,3,0,4.099926518894626,0.6266998212821497,0.0001,0.6266,0.3733,2.45,0.987890625,0.6457001953124999
10,0.0049591425860758135,3,1,3.5895665035031983,0.9920371616026106,0.0013,0.9907,0.008,1.975,0.7017871093750001,0.46637939453125005
10,0.046877778027720744,3,1,2.926727412460086,0.29161938884036476,0.0002,0.2916,0.7082,1.0,0.5745458984375,0.7594148763020833
10,0.02512758731671256,3,0,1.9268553163980773,0.3799507666502685,0.0042,0.3784,0.6174,1.05,0.9913378906249999,0.5473380533854166
10,0.03597693412538731,3,2,0.5944642451393372,0.16648168771509383,0.0031,0.166,0.8309,1.175,0.7210937499999999,0.49500732421875
10,0.014574871081661079,3,2,1.2965456927298094,0.3582539589949917,0.0013,0.3578,0.6409,1.0,0.995556640625,0.543365478515625
10,0.012812448601750605,3,0,3.1869919416411308,0.545436401186023,0.0,0.5454,0.4546,1.0,0.7277880859375,0.5354522705078125
10,0.000917309219784469,3,1,2.2456137322903924,0.9101033092588303,0.004,0.9064,0.08959999999999999,1.0,0.9886328124999999,0.31875
10,0.003021165441931548,3,0,3.0920471289751417,0.05419012163908954,0.0024,0.0541,0.9435,1.0,0.8616503906249999,0.40341552734375
10,0.007701640356919519,3,2,0.09940365734396404,0.7022106729276472,0.0026,0.7004,0.297,1.0,0.99150390625,0.4070231119791667
10,0.0307222350477064,3,0,4.912473031588666,0.8765405043619571,0.0015,0.8752,0.12330000000000012,1.15,0.9283398437500001,0.46175081380208327
10,0.009147547402378437,3,0,4.454684153057614,0.6538424285081664,0.0043,0.651,0.3447,1.0,0.8206005859375001,0.6239404296875001
10,0.027504914443068174,3,2,2.4932280767997943,0.427693503409962,0.0017,0.427,0.5713,1.025,0.982978515625,0.5925
10,0.029682853140804256,3,0,3.5182338675069653,0.33742880521650714,0.0033,0.3363,0.6604,1.05,0.9950634765625,0.4732381184895834
10,0.02383365542387783,3,0,2.78821259938427,0.6136850303188439,0.0027,0.612,0.3853,1.025,0.5754541015625,0.514173095703125
10,0.004187873568248931,3,0,4.826561651586156,0.5867677572913934,0.0044,0.5842,0.4114,1.05,0.9891992187499999,0.42358740234375
10,0.018622406238216635,3,0,4.054003680975733,0.1404321873449296,0.0029,0.14,0.8571,1.45,0.8885205078125,0.4793623867515757
10,0.03924912849619511,3,0,2.668505147378393,0.7693906068497901,0.0009,0.7687,0.2304,1.0,0.990478515625,0.5080236816406252
10,0.047194225155504574,3,0,0.35087869477754935,0.5921048931239192,0.0034,0.5901,0.4065000000000001,1.675,0.633837890625,0.4825184098385167
10,0.00040218465222555073,3,0,2.4333968970736706,0.10553481096803755,0.0036,0.1052,0.8912,1.0,0.60208984375,0.653693603515625
10,0.04334685421396094,3,0,2.411114590934001,0.8022521937551643,0.0006,0.8017,0.1977,1.0,0.918447265625,0.44476732336956515
10,0.02494667316275829,3,1,3.9549848651188895,0.8298377591778707,0.0009,0.8291,0.17,1.0,0.9933251953125,0.600484619140625
10,0.022557322040619592,3,0,0.6822637284918792,0.8959044650265112,0.0042,0.8922,0.10360000000000001,2.5,0.739130859375,0.5115810546875
10,0.019523127825199035,3,0,0.7134308458149747,0.40808203175055435,0.0041,0.4064,0.5895,5.575,0.9996289062500001,0.504990234375
10,0.03814471348024184,3,2,0.9431827964262928,0.4982239886785081,0.0026,0.4969,0.5005,2.025,1.0,0.495
10,0.008553200347938333,3,2,4.378027288113822,0.12334498711524226,0.0023,0.1231,0.8746,1.0,0.9898095703124999,0.49672078450520835
10,0.04709602494810499,3,2,4.495245613099159,0.4826882181531091,0.0048,0.4804,0.5148,1.025,0.7970703125,0.69150390625
10,0.045164134942765666,3,1,3.8835051743055766,0.16944920003175268,0.0047,0.1686,0.8267,1.0,1.0,0.6950000000000001
10,0.04786638386235317,3,2,0.1508700031466317,0.04857312545756922,0.002,0.0485,0.9495,1.2,0.8923828125,0.4883333333333333
10,0.040952266245796835,3,0,2.996874728085463,0.17446867320845885,0.0046,0.1737,0.8217,1.0,0.768486328125,0.49248535156249995
10,0.03901443597698498,3,1,4.6152506230687855,0.23736224778097859,0.0019,0.2369,0.7612,2.175,1.0,0.6912499999999999
10,0.04925487760542159,3,0,2.5426131127056224,0.09893239358830072,0.0008,0.0988,0.9004,3.15,0.6207910156249998,0.4738254250919118
10,0.006014485912469702,3,1,0.9316969684637271,0.3546052295400168,0.0021,0.3539,0.644,1.0,0.9835156250000001,0.5992689732142857
10,0.029198126895020396,3,0,1.4633109367258068,0.07567911703593379,0.0034,0.0754,0.9212,1.05,0.6199560546875003,0.5716442871093751
10,0.004545772677784963,3,0,2.2179453875291673,0.22537431679734415,0.0025,0.2248,0.7727,1.0,0.9934033203125001,0.5952848307291667
